,biomarkers,EGSM1031158,EGSM1031159,EGSM1031160,EGSM1031161,EGSM1031162,EGSM1031167,IPS-GSM1031146,IPS-GSM1031147,IPS-GSM1031148,IPS-GSM1031176,IPS-GSM1031177
23154,cg23181434,0.3041353,0.1823723,0.2574368,0.20444389999999998,0.3300411,0.20690250000000002,0.1768807,0.20225970000000001,0.18365209999999998,0.205575,0.2252181
23155,cg23182299,0.0,0.007878013,0.0014922639999999999,0.0,0.01248882,0.004486917,0.006170308,0.007303235999999999,0.009815371,0.008941931,0.0
23156,cg23182539,0.0134543,0.01038322,0.01616903,0.03684313,0.01383105,0.01659393,0.01736661,0.01885775,0.02438002,0.01409293,0.01447207
23157,cg23183296,0.0,0.22252080000000002,0.3149844,0.5380835999999999,0.7227784,0.6151276999999999,0.6840050999999999,0.6982768,0.7054486999999999,0.5945098000000001,0.7626166
23158,cg23185262,0.7827948,0.7414411999999999,0.7457381999999999,0.8250347,0.7836616999999999,0.7843759,0.7777633,0.8553542,0.8213158000000002,0.7336107,0.7925838000000001
23159,cg23185402,0.01564034,0.01384954,0.008891378,0.01782992,0.01644006,0.008575846,0.03435833,0.02060785,0.02294417,0.0166456,0.02029411
23160,cg23185657,0.0,0.02277371,0.006493921,0.046180599999999995,0.009190400999999999,0.0,0.0,0.0,0.00024306099999999998,0.0,0.0
23161,cg23186643,0.02890565,0.00818761,0.02268056,0.01679934,0.05130053,0.03100508,0.02628447,0.02934909,0.02622863,0.02883296,0.01249131
23162,cg23187653,0.015429499999999999,0.03529436,0.0,0.0133648,0.03154854,0.0,0.0025158339999999998,0.01199265,0.007386156,0.00583422,0.0
23163,cg23188547,0.07793532,0.08289755,0.0734112,0.08642288,0.051836,0.05310172,0.08933257,0.06366178,0.0928597,0.06188064,0.06132399
23164,cg23189044,0.7898675000000001,0.3183508,0.399052,0.2753143,0.2020168,0.3611784,0.5044723,0.6454055999999999,0.4950164000000001,0.1772542,0.222815
23165,cg23190203,0.005537026,0.01889282,0.01818992,0.01557798,0.01812166,0.02180238,0.01575959,0.01366978,0.01412752,0.01570137,0.009853167
23166,cg23191772,0.0,0.03179371,0.0,0.01472268,0.01802286,0.0,0.0,0.000217462,0.0,0.0,0.0
23167,cg23191950,0.1348185,0.1816225,0.20052550000000002,0.190995,0.05042709,0.1899057,0.17519920000000003,0.2515745,0.1764691,0.11832160000000001,0.07317073
23168,cg23192899,0.06603397,0.07027052,0.053053699999999995,0.08399834,0.09472302,0.05608305,0.16255160000000002,0.15846970000000002,0.2109281,0.02451868,0.02408356
23169,cg23196133,0.0,0.0,0.005435957,0.0,0.0,0.0,0.0,0.003281896,0.004319491,0.008623844,0.001642021
23170,cg23196557,0.0,0.2974812,0.34753520000000004,0.5407202,0.5398939,0.6076491,0.7267272,0.769462,0.7281546999999999,0.4736187,0.2696897
23171,cg23196831,0.006510546999999999,0.001443193,0.008658753,0.004017247,0.009727575,0.008452737,0.0067376630000000005,0.009675823,0.01121559,0.007673569,0.0053556440000000005
23172,cg23197881,0.0,0.01889458,0.0,0.02134137,0.0,0.0,0.0,0.005795569,0.002848252,0.0007504189999999999,0.0
23173,cg23202277,0.0,0.0,0.0,0.0,0.0077434240000000005,0.0,0.0,0.0,0.0,0.0,0.0
23174,cg23202409,0.01049669,0.02293616,0.009120899,0.0,0.006806166999999999,0.0,0.007153713000000001,0.004470248,0.001777781,0.0068377559999999995,0.0
23175,cg23205183,0.5255327,0.5235885,0.6538569000000001,0.6552972,0.7327933000000001,0.7140805,0.746102,0.8243004999999999,0.786143,0.5981784000000001,0.6603374
23176,cg23205633,0.4484357,0.6537649999999999,0.6716574000000001,0.7044044,0.6136062,0.6169098000000001,0.6911623,0.7288508,0.7243208999999999,0.6424501,0.6319927
23177,cg23207527,0.7087518,0.284211,0.5313064000000001,0.37778870000000003,0.47017079999999994,0.546593,0.5410595,0.4849476,0.5100191,0.2987761,0.367661
23178,cg23207616,0.002527611,0.02410009,0.01030416,0.02716622,0.03222198,0.01125705,0.0121664,0.007423664,0.008046535,0.01081902,0.001428241
23179,cg23207985,0.02278486,0.03948627,0.04321687,0.05147947,0.03602012,0.04186323,0.05054322,0.04220787,0.04613582,0.0395825,0.06027498
23180,cg23207990,0.01810874,0.0,0.004944708,0.0021519860000000003,0.02179771,0.01049484,0.033304,0.03224416,0.03716655,0.041310400000000004,0.02647997
23181,cg23208152,0.0,0.01318575,0.0,0.02581497,0.007694256,0.009999773,0.009858882,0.005015548,0.006562416999999999,0.01096967,0.0
23182,cg23208881,0.8196846,0.7449039000000001,0.6832083000000001,0.7457246999999999,0.7855179,0.7856981,0.8076194999999999,0.8113059,0.7761289000000001,0.740548,0.7338095
23183,cg23211240,0.006553886,0.01874922,0.01113499,0.01878897,0.02411992,0.01420187,0.03225013,0.02807907,0.0316125,0.04879396,0.05459972
23184,cg23213170,0.0,0.01512912,0.001076104,0.02353903,0.0,0.0,0.0028147309999999996,0.01280506,0.01281953,0.0,0.0
23185,cg23213217,0.8199605,0.7693048000000001,0.8546521999999999,0.8730623,0.9169902,0.8645715,0.8820412000000001,0.9166011999999999,0.9100028,0.7673681,0.8532382
23186,cg23213688,0.02605771,0.02781531,0.02381683,0.0378582,0.03629917,0.02901278,0.03265556,0.03335813,0.02879283,0.02730266,0.01854456
23187,cg23214267,0.0,0.1573025,0.0,0.06434155,0.004093461,0.006727291999999999,0.0,0.00631737,0.01922408,0.0,0.0
23188,cg23214764,0.02551601,0.02624677,0.04917642,0.02190645,0.03047099,0.007522005,0.04267735,0.04588765,0.03134926,0.02195514,0.03397218
23189,cg23216015,0.598947,0.5499896,0.6559457,0.5578429,0.6215137,0.6366831999999999,0.7010573,0.8008953000000001,0.6656728,0.5566156999999999,0.6540104999999999
23190,cg23216184,0.1168135,0.1380358,0.000207976,0.05116279,0.002600466,0.004867631,0.009031316999999999,0.01093564,0.01529763,0.02836858,0.0
23191,cg23217005,0.02698261,0.0279623,0.02469412,0.05164262,0.04781049,0.03233397,0.024098400000000002,0.02153837,0.02908644,0.01952541,0.01942445
23192,cg23218877,0.8736927,0.6215984999999999,0.6813868000000001,0.7622803000000001,0.7319720000000001,0.7225205,0.7486292,0.741635,0.806823,0.7019448,0.7233593
23193,cg23219570,0.3668305,0.5774706000000001,0.5873939,0.6633359000000001,0.460329,0.5686419,0.6566309,0.5277085,0.669622,0.5914595,0.5780489999999999
23194,cg23219720,0.01188481,0.04468817,0.05795545,0.03882926,0.04549446,0.0419024,0.03535166,0.02255216,0.03612239,0.04423106,0.03742056
23195,cg23221013,0.8254524,0.6454623,0.7456419,0.7698191,0.7659729000000001,0.7242063,0.6678129,0.6584251,0.6771956,0.6203326,0.6059709
23196,cg23221122,0.01035996,0.01507368,0.01336381,0.0,0.01801178,0.0,0.004078571,0.01098925,0.00324679,0.003493809,5.06e-06
23197,cg23222573,0.0006101419999999999,0.01348346,0.01407611,0.000220728,0.0,0.0037252559999999997,0.006773858000000001,0.01539905,0.01147716,0.003449582,0.0
23198,cg23226134,0.0,0.0,0.01145701,0.03204037,0.0,0.0,0.006303383,0.01040765,0.008054459,0.006965233,0.0
23199,cg23228048,0.03148447,0.04076852,0.02639887,0.03135522,0.02778131,0.022639,0.04307183,0.03777491,0.03645634,0.03779215,0.042290100000000004
23200,cg23228178,0.7572734,0.7043134,0.6002531999999999,0.6655943,0.7828642,0.6107283,0.6979459,0.6080852,0.6743732,0.6505845,0.7355082
23201,cg23230018,0.03276486,0.02559613,0.002865605,0.03157428,0.02493063,0.0030112470000000003,0.00019683099999999999,0.003913241,0.001261068,4.8200000000000006e-05,0.0
23202,cg23231873,0.04589723,0.002920913,0.0,0.056658900000000005,0.0,0.0,0.0,0.01014726,0.00373698,0.005958199,0.0
23203,cg23232084,0.8590013000000001,0.7993659000000001,0.8600040999999999,0.8080598000000001,0.8684284999999999,0.8632158000000001,0.8511703000000002,0.680573,0.8451280999999999,0.7574148,0.7585549
23204,cg23233234,0.002269704,0.01243186,0.0,0.004385389,0.01061863,9.520000000000001e-05,0.0177705,0.02114322,0.02222332,0.02554591,0.01454952
23205,cg23234154,0.06198035,0.0,0.09393039,0.1639787,0.1211796,0.0703584,0.0,0.01145265,0.01333831,0.0,0.0
23206,cg23234510,0.01468115,0.03044246,0.01455129,0.01975427,0.01748303,0.01747737,0.02201989,0.02316115,0.02401278,0.02117756,0.01137152
23207,cg23234999,0.8925058000000001,0.8862252,0.8842406999999999,0.8550299000000001,0.8367326999999999,0.8863627000000001,0.7368446999999999,0.743833,0.8550681999999998,0.8311375,0.8521675
23208,cg23235603,0.02876702,0.0163781,0.03025578,0.02097328,0.01475822,0.009765684,0.0155263,0.02045942,0.01869031,0.014489600000000002,0.01845069
23209,cg23239039,0.0,0.003266855,0.01343624,0.026618700000000002,0.02485306,0.009467795,0.01322988,0.02072571,0.01160696,0.04054767,0.05058546
23210,cg23239052,0.000433316,0.0015758570000000002,0.0,0.01075043,0.01878687,0.0,0.0,0.000584351,0.001032984,0.0,0.004347226
23211,cg23239396,0.04762781,0.04543169,0.07289,0.08845501,0.04032775,0.05750133,0.05451199,0.06367961,0.05131153,0.04015483,0.04345396
23212,cg23239444,0.4071619,0.13524229999999998,0.21169369999999998,0.17304920000000001,0.37625970000000003,0.17371029999999998,0.183968,0.3179007,0.1848384,0.11004870000000001,0.14793370000000003
23213,cg23239828,0.03055539,0.1221749,0.08750465,0.11971910000000001,0.1299444,0.07907665,0.1556158,0.1175162,0.14622670000000002,0.11235810000000002,0.09141505
23214,cg23239842,0.01015181,0.01166635,0.0009610469999999999,0.03590268,0.01911261,0.001238332,0.005333993,0.005612654,0.003453474,0.00779149,0.006987125
23215,cg23240895,0.8036081,0.808556,0.7486710999999999,0.837471,0.8156861999999999,0.7559549,0.7800841,0.8088852,0.7861863,0.7385946999999999,0.778321
23216,cg23240961,0.0,0.0,0.003317364,0.004579201,0.005143265,0.0,0.0019043789999999999,0.0027397090000000003,0.004768217,0.0,0.0
23217,cg23242017,0.0,0.0,0.002039095,0.01747853,0.013909999999999999,0.0,0.0,0.002691212,0.0,0.0,0.0
23218,cg23242898,0.0,0.22175300000000003,0.09048619,0.08770338,0.1307069,0.13107760000000002,0.19658699999999998,0.03496924,0.03683602,0.02191388,0.09446947
23219,cg23243617,0.0,0.0308632,0.02981665,0.06076736,0.02953325,0.02710641,0.06986132,0.06308292,0.05505367,0.01249926,0.02220784
23220,cg23244421,0.006454951,0.01954788,0.004091238,0.01944986,0.009273178,0.0008879539999999999,0.01814678,0.01902911,0.02247447,0.01805511,0.01815311
23221,cg23244913,0.02421644,0.004152657,0.3939009,0.007932202,0.01729275,0.3687006,0.01581634,0.01952876,0.01618969,0.01729806,0.000534737
23222,cg23246978,0.009089576,0.06362835,0.0,0.01593174,0.0,0.0,0.0150905,0.001822732,0.00048531400000000004,0.0,0.0
23223,cg23248452,0.5887463000000001,0.42560020000000004,0.5723568,0.5827795,0.6544498000000001,0.6154637,0.8264768,0.8014036999999999,0.8239927,0.5775866999999999,0.5645047
23224,cg23248587,0.0174797,0.03982059,0.02535364,0.021543700000000002,0.02323306,0.03209227,0.01048733,0.01147943,0.005454537,0.02375536,0.0
23225,cg23248865,0.01466772,0.007316995,0.009301437,0.01864448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23226,cg23250700,0.8323748,0.8668365,0.8278075,0.8693624,0.8311854999999999,0.9460811,0.8601719000000001,0.9033999,0.8940319,0.8816878,0.878891
23227,cg23254045,0.3902595,0.334309,0.6214137,0.7525061,0.6798388000000001,0.6863115,0.7401430999999999,0.6556616,0.8115023,0.5745893,0.6076680999999999
23228,cg23256150,0.566074,0.5866439999999999,0.7164661999999999,0.6569446,0.8265055,0.6714359000000001,0.6770366999999999,0.660967,0.7267661,0.6347863,0.6595946999999999
23229,cg23256971,0.5885210999999999,0.6115202,0.6094161,0.5441868000000001,0.5621473000000001,0.6336951,0.6363302,0.6245664000000001,0.6618821,0.6403153,0.6307298000000001
23230,cg23257840,0.00305166,0.001888491,0.0,0.0,0.01051398,0.0,0.0036168059999999998,0.009914478000000001,0.007693684,0.009862909,0.002548853
23231,cg23258063,0.0,0.01122804,0.00423241,0.01240174,0.02555167,0.01607238,0.0,0.006260375,0.008261629,0.0,0.0
23232,cg23260026,0.8175345,0.6036663000000001,0.6837929,0.7432808000000001,0.7410825,0.7537977,0.7834098,0.5978235,0.7892854,0.7133033000000001,0.7550789000000001
23233,cg23260799,0.01460113,0.01412293,0.02454518,0.01921437,0.02657267,0.03890096,0.07431993,0.07227532,0.08828987,0.07474767,0.05224468
23234,cg23261102,0.04781385,0.02809061,0.0413455,0.0088187,0.01842033,0.00481196,0.02251565,0.01526435,0.01651953,0.03314487,0.02166383
23235,cg23261233,0.01599263,0.0,0.0,0.01182902,0.01938454,0.00046633199999999997,0.001919572,0.00033931300000000005,0.0,0.0014828110000000001,0.0
23236,cg23262918,0.0,0.06385729,0.01438831,0.01926463,0.022378099999999998,0.0,0.01123519,0.01753831,0.01797789,0.01414579,0.006392141
23237,cg23263923,0.004594135,0.003781309,0.01851035,0.04302077,0.02154613,0.01880911,0.02061852,0.02514915,0.02726613,0.02528526,0.01588832
23238,cg23264413,0.7669508,0.6650543999999999,0.6201873,0.7618238,0.5494981,0.6532614999999999,0.7332894,0.7232381999999999,0.7324495,0.6870765999999999,0.7050509
23239,cg23264519,0.0,0.0,0.0,0.011044400000000001,0.0,0.0,0.0,0.005441690999999999,0.0,0.0,0.0
23240,cg23265096,0.5380074,0.47634899999999997,0.49983500000000003,0.5433332,0.41632079999999994,0.4960969,0.5418553,0.5526164000000001,0.5428484,0.40812790000000004,0.4459804
23241,cg23266266,0.0,0.03479443,0.0245321,0.01868137,0.01712411,0.008884104,0.01307741,0.01932334,0.02054354,0.0096317,0.002119873
23242,cg23267110,0.0,0.03917113,0.01624983,0.0,0.0,0.02746123,0.001185175,0.000420972,0.005524714,0.02584126,0.006441538
23243,cg23268677,0.8899558000000001,0.7923095,0.8522316999999999,0.8943742,0.7057318,0.8837617,0.5622215,0.4614318,0.6028408000000001,0.3219964,0.2228118
23244,cg23269225,0.0,0.00386532,0.0,0.01018755,0.01214077,0.0,0.001536784,0.000264571,0.00703481,0.0,0.0
23245,cg23269489,0.526088,0.04438215,0.548814,0.02585394,0.02676538,0.5510208000000001,0.47172349999999996,0.3423613,0.4566973,0.009187662,0.01072944
23246,cg23271318,0.03634384,0.1286582,0.09062315,0.06584857,0.03713629,0.02401568,0.03958889,0.03454269,0.04089044,0.0379455,0.0
23247,cg23272214,0.8521875,0.7849797,0.7832246,0.8337329,0.8571674000000001,0.8513898000000001,0.8238460999999999,0.8551966999999999,0.8570177999999999,0.7791239999999999,0.8275607
23248,cg23273333,0.1412389,0.10272329999999999,0.2512261,0.10408189999999999,0.179791,0.0,0.009325705,0.0110583,0.02795644,0.08651651,0.0
23249,cg23273897,0.1265078,0.09411305,0.08926039,0.1207596,0.09867103,0.07700611,0.09605522,0.1258579,0.11173399999999999,0.0680061,0.05644222
23250,cg23274030,0.3325289,0.09938552,0.22140079999999998,0.18156589999999997,0.3366283,0.15605379999999996,0.2350803,0.2205024,0.2211058,0.09438331,0.04949279
23251,cg23274123,0.02846134,0.02004787,0.0,0.03749269,0.04510779,0.0,0.008238535,0.006131546,0.005944278000000001,0.0,0.0
23252,cg23274244,0.7790505,0.8072824000000001,0.7501678,0.7625889,0.7946601,0.7412345,0.8219666999999999,0.8399165000000001,0.8301478999999999,0.7896801999999999,0.8013325
23253,cg23276115,0.36733390000000005,0.4745366,0.43028500000000003,0.5486085,0.1343765,0.4257751,0.5116587,0.4698901,0.5457314,0.46872349999999996,0.39377840000000003
23254,cg23276695,0.07565264,0.3833526,0.5826925999999999,0.5875937,0.6645477,0.5555384,0.6995224,0.6858717,0.7071144,0.5453355,0.5486281
23255,cg23278885,0.7666696,0.7348720000000001,0.8162341,0.8991916,0.7261364,0.8992631999999999,0.8873431,0.8072219,0.8915091,0.8281803,0.7556849
23256,cg23279136,0.43171329999999997,0.002314102,0.3911186,0.01292676,0.01557415,0.43154170000000003,0.35968590000000006,0.1784609,0.39188459999999997,0.3759318,0.4011348
23257,cg23280339,0.1788374,0.021028900000000003,0.21271990000000002,0.03662055,0.002448936,0.23492710000000003,0.22512359999999998,0.2455761,0.2503817,0.2445264,0.23456849999999999
23258,cg23280807,0.8965363000000002,0.8227167999999999,0.7769106,0.8612583,0.7925144000000001,0.7752504,0.7905524,0.8129984,0.807342,0.7975959,0.7874584
23259,cg23281417,0.0,0.009644841999999999,0.01608972,0.0220583,0.006127345,0.02816468,0.004414125,0.01040195,0.01306733,0.01361747,0.01309517
23260,cg23282559,0.03097752,0.03057726,0.02614807,0.03087503,0.03964244,0.02333709,0.05579107,0.07232580000000001,0.06366017,0.05000411,0.04897448
23261,cg23282674,0.8278103000000001,0.7671263,0.7538176999999999,0.7240744,0.7884924,0.7653938,0.7855433,0.7411302,0.8038165,0.6778017,0.7781063
23262,cg23282771,0.02911592,0.05116722,0.03063302,0.02785971,0.03317464,0.02568616,0.06541827,0.04032606,0.04966896,0.06969709,0.06466819
23263,cg23282949,0.938875,0.9167619,0.8904582000000001,0.9505103000000001,0.9405789000000001,0.9257693000000001,0.9413448,0.9356476999999999,0.92581,0.9058690999999999,0.8289042999999999
23264,cg23283495,0.1294036,0.06476176,0.04318634,0.09598529,0.04131283,0.03780122,0.07800677,0.09603202,0.10481030000000001,0.0543099,0.03582752
23265,cg23283875,0.00224143,0.007460781999999999,0.002720916,0.0,0.001224135,0.001585778,0.004241587,0.005785723,0.005586953,0.0032691659999999996,0.0
23266,cg23285573,0.009120986999999999,0.03131736,0.02158799,0.02583991,0.02312111,0.008196400999999999,0.02401857,0.02480389,0.02416106,0.01037907,0.01352532
23267,cg23286660,0.0617058,0.3189845,0.16724879999999998,0.23992470000000002,0.07491857,0.16881089999999999,0.24568679999999998,0.1894156,0.3207062,0.17462220000000003,0.08869571
23268,cg23287547,0.03717083,0.05912083,0.039438,0.04042254,0.04132059,0.01964661,0.02827888,0.02666848,0.02820262,0.01990334,0.0
23269,cg23290344,0.0,0.0,0.0,0.01476604,0.0,0.004825169,0.0,0.002033596,0.002449756,0.007898223000000001,0.0
23270,cg23291865,0.007698443,0.04983791,0.0792729,0.08533736,0.06477878,0.06282867,0.08078899,0.124367,0.08945572,0.06855495,0.06379955
23271,cg23293787,0.9377996999999999,0.8481115,0.8940759,0.8486549999999999,0.9145565000000001,0.8893503,0.7668037,0.7625925,0.7636626,0.7903770999999999,0.7978335999999999
23272,cg23297477,0.02150538,0.0,0.0061197380000000004,0.0283106,0.007939165,0.0,0.0,0.0,0.0,0.0,0.0
23273,cg23299127,0.02755768,0.04712435,0.03484522,0.04506232,0.03125304,0.02015072,0.02874335,0.03845391,0.02618829,0.03260103,0.01954707
23274,cg23300372,0.006974304000000001,0.019324400000000002,0.00562414,0.007467648,0.01979141,0.002489384,0.01491228,0.01051699,0.01325145,0.01433228,0.0
23275,cg23300897,0.0,0.0,0.02339638,0.02689009,0.02000369,0.01294807,0.0315531,0.03338577,0.03532336,0.02685789,0.008416366
23276,cg23301687,0.7165602,0.38985970000000003,0.4435269,0.5158372999999999,0.7585188,0.49682740000000003,0.5865116,0.5486085999999999,0.48292920000000006,0.34106729999999996,0.4778587
23277,cg23303074,0.05381915,0.06192126,0.04816155,0.08123678,0.01385481,0.0,0.02991068,0.03776994,0.02552464,0.03098865,0.01517945
23278,cg23303408,0.01709402,0.01641797,0.00036505099999999997,0.0278317,0.0220793,0.0,0.0036224079999999997,0.009393796,0.007185881,0.01105113,0.000142505
23279,cg23303782,0.04568534,0.05120034,0.06537922,0.06912868,0.03655316,0.06399688,0.07821514,0.05770258,0.08059202,0.05266999,0.04549572
23280,cg23306832,0.0,0.0419124,0.0,0.01601164,0.05719481,0.0,0.0,0.0001558,0.0,0.0,0.0
23281,cg23307264,0.02273925,0.06351325,0.0,0.04632349,0.03789998,0.03182543,0.0,0.005156395,0.0050505459999999995,0.005328,0.0
23282,cg23307338,0.6221793999999999,0.4904528,0.6264217,0.6638583,0.7430081000000001,0.6244602,0.7728611999999999,0.7538576,0.8369841,0.6597341999999999,0.6935064999999999
23283,cg23309825,0.05321028,0.1112904,0.10375380000000001,0.12311400000000002,0.1273,0.06518,0.1457006,0.11710599999999999,0.15603889999999998,0.08894783,0.10130639999999999
23284,cg23310538,0.01829596,0.04996436,0.04032812,0.036382300000000006,0.02588292,0.03117977,0.01452977,0.01459034,0.01088209,0.03166855,0.009380437
23285,cg23311549,0.03200641,0.02869202,0.02262974,0.03572455,0.04174589,0.02803641,0.02677265,0.02939579,0.03169327,0.03488209,0.0323158
23286,cg23311628,0.01669358,0.02092347,0.017204900000000002,0.009012568,0.007018262,0.0,0.002024668,0.0027326390000000002,0.001393422,0.0,0.002353775
23287,cg23316360,0.008405553,0.01804207,0.02984292,0.6773806,0.027498500000000002,0.02984324,0.02306073,0.03243333,0.03144449,0.02875487,0.01815522
23288,cg23317501,0.03258163,0.0060947630000000004,0.01899213,0.005353030999999999,0.06053587,0.02390511,0.03176828,0.03771236,0.03653048,0.01108222,0.000279654
23289,cg23318804,0.0,0.01026165,0.007780253000000001,0.01397224,0.0,0.0,0.006665796,0.00524975,0.006332036,0.004972731,0.001451891
23290,cg23320056,0.04479652,0.03065887,0.03587428,0.06107099,0.0538336,0.05084169,0.05073561,0.05551095,0.05501005,0.05785589,0.055044100000000006
23291,cg23320649,0.49821629999999995,0.4375085,0.4492827999999999,0.5595363,0.2903118,0.45101009999999997,0.5911678000000001,0.5633693000000001,0.5459235,0.39300159999999995,0.3726673
23292,cg23322112,0.8523253000000001,0.6711454000000001,0.6400669,0.6934100000000001,0.8164469,0.8119196,0.8361688,0.8536780999999999,0.8353189,0.7590296999999999,0.7931116
23293,cg23322316,0.01796773,0.03973475,0.04910838,0.08142754,0.0622318,0.02391964,0.05670947,0.04712742,0.07434808,0.02302958,0.007253693
23294,cg23322523,0.4176348,0.47060340000000006,0.531313,0.6854351,0.34075559999999994,0.4620787,0.7131656,0.6551543000000001,0.7545988,0.6018606,0.6691049
23295,cg23323671,0.4147222,0.17890899999999998,0.3053484,0.2473112,0.07545325,0.2640384,0.36350720000000003,0.3286579,0.36657490000000004,0.07556512,0.07831605
23296,cg23323711,0.0,0.01398886,0.003754933,0.01369269,0.00520562,0.0,0.0,0.0023031939999999997,0.00159734,0.000316642,0.0
23297,cg23323879,0.7218666,0.7648484999999999,0.7292941999999999,0.8234671,0.7179618000000001,0.7829033000000001,0.7420384,0.7801018,0.7632517,0.7000962,0.6594736999999999
23298,cg23324259,0.0028438709999999996,0.0,0.0,0.008877856,0.0,0.0024354010000000002,0.0,0.0,0.0,0.0,0.0
23299,cg23324787,0.4683960999999999,0.2600104,0.659177,0.5560595,0.7971404000000001,0.6543121000000001,0.8379263000000001,0.8778790000000001,0.8506600000000001,0.7504149,0.7263691
23300,cg23325242,0.07568931,0.34474340000000003,0.360603,0.4399786,0.09790934,0.41201309999999997,0.3627787,0.31928909999999994,0.4189988,0.2805674,0.23077470000000003
23301,cg23325932,0.0,0.09198606,0.0710884,0.0,0.0773674,0.0,0.009720966,0.008596928,0.008711182,0.0,0.0
23302,cg23326197,0.6112814999999999,0.5199545,0.5735278,0.5871246,0.6938962,0.6588397,0.5539145999999999,0.5170383,0.5625049,0.5138826,0.4769648
23303,cg23326301,0.7614181999999999,0.7333919,0.76762,0.7697014,0.8352466999999999,0.7630613,0.8059653,0.8452379999999999,0.8055009,0.7769825,0.8057065999999999
23304,cg23326689,0.09675043,0.09033672,0.1582105,0.08497281,0.0017695229999999998,0.11267529999999999,0.1493656,0.13346029999999998,0.1473283,0.01955822,0.0196736
23305,cg23326785,0.04827522,0.13136879999999998,0.1038218,0.02458447,0.06827627,0.04741379,0.0766471,0.06188559,0.07977176,0.04386489,0.01301016
23306,cg23328124,0.5417082,0.3774067,0.5569440999999999,0.7878094,0.7953001000000001,0.6507864000000001,0.8504292,0.8996055000000001,0.8803636,0.7578229000000001,0.713306
23307,cg23328404,0.5374449,0.5446821,0.6309156,0.5298173,0.6544926999999999,0.6559421999999999,0.7980975,0.8192898999999999,0.8164724,0.5896028,0.6262406999999999
23308,cg23333306,0.0,0.04947989,0.0,0.0,0.01586616,0.01906556,0.004616889,0.003959009,0.007577815999999999,0.006568073000000001,0.003010283
23309,cg23333420,0.00269636,0.01487274,0.004861379,0.01883531,0.007147119,0.006061252,0.01077502,0.01351248,0.01008258,0.002853038,0.00590899
23310,cg23335946,0.0,0.01861461,0.012562700000000001,0.03612446,0.02923413,0.005009095,0.01218447,0.01832852,0.01285151,0.01121993,0.002859007
23311,cg23337289,0.04082713,0.0535683,0.02178635,0.05358545,0.021013999999999998,0.01291625,0.03579238,0.03053317,0.02877262,0.03261978,0.02956257
23312,cg23337382,0.01711239,0.02636139,0.01646158,0.01952795,0.01137234,0.008352946,0.02907736,0.0299953,0.02401697,0.01951973,0.02772317
23313,cg23337754,0.0,0.01156608,0.004095167,0.009507523,0.02469344,0.0,0.002500715,0.008534635,0.002070014,0.0,0.0
23314,cg23338195,0.43751239999999997,0.5105940999999999,0.6418046,0.6359342,0.7256939,0.6415668000000001,0.7967141999999999,0.8206738000000001,0.7953273,0.678086,0.6798191
23315,cg23338993,0.5146055,0.4906103,0.42518779999999995,0.6241526999999999,0.40163990000000005,0.5192614000000001,0.6262810999999999,0.46412349999999997,0.6014931,0.5644679,0.5592861
23316,cg23345864,0.0018473489999999999,0.015763299999999997,0.01400874,0.02519594,0.01813151,0.01621848,0.02824146,0.02843162,0.02601324,0.01876193,0.01427657
23317,cg23346960,0.02407548,0.03551271,0.022673,0.0,0.05229037,0.004736211,0.0,0.02147868,0.008635727,0.01095492,0.0
23318,cg23347400,0.0,0.01189471,0.002077454,0.006645558,0.01281529,0.005271449,0.01188689,0.01088476,0.01055867,0.014397,0.00513443
23319,cg23347911,0.9142693999999999,0.9078091,0.9073046999999999,0.9021075999999999,0.9033843,0.9056726,0.8941325999999999,0.8915823,0.8908288000000001,0.8778885000000001,0.8986488000000001
23320,cg23347958,0.015199700000000002,0.09044025,0.03333548,0.06206133,0.04748658,0.04328514,0.02607721,0.02089029,0.02947137,0.02321581,0.01198973
23321,cg23348028,0.0,0.04145356,0.009189707,0.0351568,0.01135607,0.0038508970000000003,0.02493632,0.02302318,0.02444892,0.0168798,0.008150415
23322,cg23349242,0.24579890000000001,0.47707330000000003,0.440442,0.5142012,0.11020899999999999,0.4314019,0.5085997999999999,0.4350532999999999,0.4851432,0.5345113,0.364697
23323,cg23349790,0.0,0.06570222,0.02395781,0.0,0.01327808,0.03092241,0.02595799,0.01748966,0.01826316,0.06636342,0.03564679
23324,cg23350087,0.0,0.007022383,0.0038292590000000002,0.012328200000000001,0.001386337,0.0070607230000000005,0.01053014,0.01961807,0.008709165,0.010229,0.02510589
23325,cg23350274,0.7371949999999999,0.4588325,0.7472121,0.7321203000000001,0.7250616,0.6575499,0.7936437,0.8195024999999999,0.7914906,0.684194,0.7446172
23326,cg23350446,0.02256981,0.02933588,0.0221063,0.04864835,0.02640067,0.03322435,0.03345933,0.04330846,0.02956513,0.03264158,0.03558836
23327,cg23350580,0.7869565,0.8478888000000001,0.7795888000000001,0.7866129,0.7671096,0.7858963999999999,0.7711686,0.7341223000000001,0.8147926,0.7388892,0.7346026999999999
23328,cg23352030,0.9631841999999998,0.9458584000000001,0.9489190999999999,0.9697065999999999,0.9628552,0.9677522,0.9611400999999999,0.9735235999999999,0.9759386,0.9379184000000002,0.9469614
23329,cg23352579,0.01916127,0.04126311,0.04107974,0.02392345,0.01698344,0.01142936,0.017085299999999998,0.01483704,0.01961628,0.02050858,0.0007571139999999999
